id,name,facility_type,ownership,district,district_mapping_confident,subdistrict,pincode,latitude,longitude,coordinate_status,coordinate_confidence,coordinate_source,source,source_record_id,verification_status,facility_category,facility_care_type,medicine_system,telephone,mobile_number,emergency_number,website,specialties_raw,service_availability_default,diagnostic_availability_default,medicine_availability_default
MED-WB-FAC-010444,Bacca Dumuria SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.016167,88.009133,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010444,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010445,Godashimul SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.01705,88.017733,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010445,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010446,Baligora SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.017583,87.968867,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010446,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010447,Majra SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.0191,87.905917,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010447,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010448,Nijampur SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.0191,87.905917,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010448,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010449,Bhoram,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.019917,89.49065,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010449,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010450,Chamta,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.02315,89.37445,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010450,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010451,Chanderkuthi,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.0261,89.568617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010451,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010452,Amlia SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.026617,88.030733,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010452,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010453,Manora SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.028867,87.87525,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010453,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010454,HQ: Dewanbosh,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.029633,89.472317,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010454,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010455,Nagarerbari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.03005,89.564267,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010455,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010456,Kukradaha SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.0303,88.15435,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010456,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010457,HQ: Dolgobinda,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.031083,89.472667,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010457,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010458,Pikindhara,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.0327,89.523733,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010458,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010459,Nabani,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.033967,89.47145,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010459,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010460,Borthor,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.034383,89.39335,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010460,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010461,Chargharia SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.037683,88.071,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010461,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010462,Paglarhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.037967,89.339183,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010462,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010463,Sadialerkuthi,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.040197,89.576433,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010463,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010464,Bhabrangi SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.042483,88.094417,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010464,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010465,Bijulia SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.04495,87.943617,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010465,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010466,Kaliara SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.045117,88.0146,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010466,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010467,Makhonpokher SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.045117,88.0146,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010467,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010468,Nandina,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.046267,89.547367,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010468,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010469,Balapukhari SC,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.046617,89.362033,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010469,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010470,Chowdhurihat,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.047117,89.587717,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010470,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010471,Nayarhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.047483,89.510133,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010471,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010472,Sitai,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.049733,89.31945,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010472,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010473,Angarbhasha SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.050267,88.02565,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010473,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010474,Hatwar SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.051533,87.8987,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010474,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010475,Indranarayan,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.05235,89.471767,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010475,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010476,Nakarjan,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.053917,89.378567,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010476,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010477,Sitai South,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.0551,89.3018,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010477,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010478,Choto Folimari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.05535,89.496233,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010478,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010479,Satmari SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.05575,88.019333,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010479,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010480,Debiganj SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.056417,88.12905,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010480,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010481,Patowa SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.058617,87.9638,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010481,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010482,Dukha Bholar Kuthi SC,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.05955,89.44585,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010482,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010483,Kayterbari,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.061083,89.295183,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010483,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010484,Choprabakhari SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.062133,88.081483,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010484,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010485,Goharah SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.064133,87.984333,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010485,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010486,Sitai North,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.064583,89.301183,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010486,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010487,Peulaguri,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.067867,89.466567,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010487,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010488,Hokadaha,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.068717,89.54735,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010488,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010489,Chapore SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhar II,,26.070467,87.928033,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010489,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010490,Ambari SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.070717,88.157167,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010490,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010491,Bousmari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.071183,89.584733,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010491,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010492,Churakuti SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.071567,87.992417,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010492,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010493,Dasgram Gobrachara,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.071667,89.496767,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010493,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010494,Dhulabari SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.072133,88.071933,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010494,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010495,Lodhan SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.072733,88.1111,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010495,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010496,Bamanhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.074433,89.583583,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010496,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010497,Dhumerkhata,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.074617,89.282633,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010497,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010498,Baro Boalmari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.076033,89.418533,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010498,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010499,Barasakdal,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.077667,89.629367,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010499,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010500,Durachapri,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.077667,89.629367,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010500,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010501,Rakhalmari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.077667,89.629367,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010501,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010502,Trimohini,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.077667,89.629367,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010502,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010503,Goti SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.083383,88.134433,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010503,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010504,Kaligangerhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.085933,89.584067,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010504,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010505,Badalgir,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.085933,89.584067,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010505,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010506,Baro Atiabari South,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.0862,89.474517,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010506,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010507,Kisamat Dasagram SC,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.08685,89.544917,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010507,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010508,Rangamati,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.087417,89.2807,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010508,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010509,Balakura,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.087517,89.611117,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010509,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010510,Gargachh SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.090333,88.055533,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010510,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010511,Batriguch,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.091183,89.440117,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010511,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010512,Bhangni I,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.091267,89.416883,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010512,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010513,Dharampur SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.091333,88.031133,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010513,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010514,Jatigara,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.093917,89.369383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010514,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010515,Khagor SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.098267,88.080217,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010515,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010516,Baro Atiabari North,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.09895,89.46845,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010516,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010517,Teprai SC,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.09895,89.580983,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010517,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010518,Majlishpur SC,sub_centre,government_public_health_system,UTTAR DINAJPUR,True,Goalpokhor I,,26.10025,87.999133,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010518,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010519,Putia Baromasia,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.10285,89.263317,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010519,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010520,HQ: Dinhata Village,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.105283,89.449067,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010520,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010521,Deokhata,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitai,,26.10535,89.339767,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010521,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010522,Jamdererbash,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.1062,89.4064,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010522,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010523,Baromasia,sub_centre,government_public_health_system,COOCHBEHAR,True,Sitalkuchi,,26.1063,89.29075,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010523,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010524,Ranirhat,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata II,,26.107817,89.5193,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010524,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010525,Baro Soulmari,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.113967,89.461383,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010525,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
MED-WB-FAC-010526,Singijani Bhetaguri,sub_centre,government_public_health_system,COOCHBEHAR,True,Dinhata I,,26.116883,89.453283,PRESENT,SOURCE_REPORTED,ALL_INDIA_HEALTH_CENTRES_DIRECTORY,All India Health Centres Directory,HC-010526,SOURCE_COORDINATE_PRESENT,,,,,,,,,available,unavailable,available
